Study,Plot,TRT,GT,Wh,Pop,Rep,RXA,SXA,CXA,CSR,CF,CCS,Num,Dens,Perim,Pmdiff,AA,AAP,MXN,MXA,MXP,MXM,MXL,MXW,Lwmax,Lwrat,ECC,JSM,J_max,J_med,CDM,CD24med,AvgCDiam,MaxCD,HYP,OUT,CD35avg,INN
PA16,141,HN,17,4,Hybrid,F1,8.812688755,3.350870708,5.461818047,1.629969797,16.5,2635.3621,5072.581826,928.7350443,10.2787783,19.40055578,0.555575149,10.17198201,32,0.303381751,9.05381846,9811.888113,123.70665,103.2004,148.8524,1.211045364,0.563764345,0.000000122,8.28E-09,3.88E-09,37.0262,20.22445,93.62315,69.0953,29.81115,20.22445,24.51503333,30.46385
PA16,142,HN,18,4,Hybrid,F1,7.942908112,2.848709641,5.094198471,1.788247702,15.5,2414.357138,3202.972659,628.7490912,9.9053444,19.22568524,0.737401429,14.47531801,27,0.307992795,10.81165978,12276.05945,131.7365,113.9543,157.4136,1.180951035,0.531950966,0.000000153,1.01E-08,6.21E-09,45.0004,28.41795,116.0462,67.6463,32.01935,17.81,33.12568333,45.37065
PA16,143,HN,32,4,Hybrid,F1,3.510135753,0.939906708,2.570229044,2.734557613,16,1766.808,2855.316591,1110.919121,6.5155073,12.77467229,0.027141804,1.056007209,14,0.059599487,6.341000299,4244.895175,74.2681,76.46775,84.5952,1.047782613,0.298406385,1.07E-08,1.15E-09,7.50E-10,33.8543,19.7332,90.4606,52.6944,19.41565,15.70495,25.15848333,30.22785
PA16,144,HN,28,4,Hybrid,F1,4.403642253,1.294614717,3.109027537,2.401507952,14,2072.436913,2465.713476,793.0819032,7.2598794,13.90304143,0.450979619,14.5054881,17,0.114034865,8.808401737,6806.210555,95.5536,91.2247,112.1194,1.079538715,0.376733783,3.24E-08,3.20E-09,1.91E-09,40.06785,29.22065,116.94645,56.3681,38.54215,19.80155,32.44153333,37.9589
PA16,201,HN,31,4,Hybrid,F2,3.066872889,1.165638587,1.901234302,1.631066715,16.5,959.378325,6142.263961,NA,6.1382888,20.37023485,0,0,21,0.093898042,8.055502232,4358.497778,77.338,75.7644,98.7165,1.054446324,0.31718103,1.82E-08,1.84E-09,7.81E-10,19.8522,11.6922,46.5611,41.587,17.1556,8.59695,12.85645,19.67705
PA16,202,HN,11,4,Hybrid,F2,4.709265526,1.567537891,3.141727636,2.004243505,15.5,1967.619563,2483.898459,790.6154662,7.5890745,17.20571082,0.433170691,13.78765892,22,0.192666982,12.29105739,9247.026394,111.6814,103.83615,127.7845,1.072993359,0.362238034,0.000000073,6.52E-09,3.54E-09,40.1303,16.571,74.97385,61.9808,26.7521,15.1859,19.98108333,44.1714
PA16,203,HN,32,4,Hybrid,F2,3.038276169,0.868382265,2.169893904,2.498777315,14,1669.694913,2430.739167,1120.211068,6.041404,13.56566339,0,0,20,0.088351312,10.17424187,5012.691592,81.6108,76.1652,97.2291,1.074672712,0.365426976,1.84E-08,1.82E-09,1.04E-09,33.7136,20.6843,93.1331,46.6155,23.97595,16.2639,25.7327,33.17275
PA16,204,HN,28,4,Hybrid,F2,5.561403772,1.953703197,3.607700575,1.846596034,18,1625.747263,4243.224483,1176.157609,8.2374101,18.26096862,0,0,28,0.16368834,8.37836272,6082.393481,92.21575,87.14815,117.583,1.093646369,0.40453261,0.000000046,3.66E-09,1.52E-09,32.902,15.8738,69.7727,51.8742,24.71945,13.61825,18.86748333,36.35515
PA16,205,HN,4,4,Hybrid,F2,6.34481464,2.07323685,4.27157779,2.060342401,16.5,2590.553475,3569.741765,835.6963026,8.9703567,18.32495563,0.045792858,1.072036148,24,0.224311289,10.81937594,9876.113746,118.09425,105.68365,139.6199,1.115359305,0.442811463,9.19E-08,6.41E-09,3.81E-09,39.0329,19.1686,70.4266,62.8598,40.24815,13.91785,18.89243333,37.52625
PA16,206,HN,26,4,Hybrid,F2,2.818254064,0.942940944,1.87531312,1.988791696,18,900.5922,4721.482486,2517.703543,5.8080326,16.41799544,0.059473507,3.171390781,27,0.104997556,11.13511471,4025.09777,77.1782,66.0178,101.3304,1.154484142,0.499718735,1.93E-08,1.90E-09,6.52E-10,22.4881,12.59155,53.07455,39.1522,18.47535,9.1905,14.80416667,21.0591
PA16,207,HN,13,4,Hybrid,F2,3.835145801,1.164262047,2.670883755,2.294057221,15,1774.444125,2739.558945,1025.712534,6.7578102,14.27126107,0.258586844,9.681695943,20,0.18014554,15.47293764,9947.839376,126.32255,101.4222,142.5433,1.268742453,0.615236693,6.93E-08,5.78E-09,3.99E-09,35.2324,15.5246,76.66265,54.4387,27.03325,15.5246,20.55051667,38.2776
PA16,208,HN,5,4,Hybrid,F2,2.095657342,0.59642288,1.499234462,2.51371051,12,1731.369788,1612.81956,1075.762065,5.1127012,15.1035954,0.169639766,11.31509246,13,0.091946322,15.41629694,7191.013813,99.3807,94.657,113.9862,1.093956503,0.405459234,2.78E-08,3.14E-09,2.14E-09,34.40305,29.9987,118.02815,53.263,30.62485,25.87335,30.92851667,31.39775
PA16,209,HN,19,4,Hybrid,F2,2.53646654,0.688486303,1.847980238,2.684120557,12,1931.335413,1451.217878,785.2994574,5.5732189,13.53357722,0.070520519,3.816086215,17,0.121283153,17.61591368,7803.15804,111.1534,88.5396,123.8337,1.281613019,0.625446904,3.64E-08,3.50E-09,2.38E-09,40.2659,19.4821,97.4935,55.2637,33.8385,17.92,26.60791667,45.70075
PA16,210,HN,34,4,Hybrid,F2,2.352221238,0.673721083,1.678500155,2.491387307,12.5,1720.775525,1913.181792,1139.816274,5.3667353,14.42331692,0,0,13,0.111660048,16.57363122,8755.030667,111.3317,98.4377,120.7678,1.163961287,0.511748839,3.99E-08,4.99E-09,3.12E-09,33.4224,16.19015,73.98615,52.5444,32.19045,14.81855,19.88953333,35.70045
PA16,211,HN,9,4,Hybrid,F2,2.642510997,0.712516859,1.929994138,2.70869961,12,2006.796263,1419.899232,735.7013181,5.6950783,13.52646212,0.024979825,1.294295376,16,0.129093161,18.11790964,8052.249573,118.38585,91.3898,134.9691,1.267200197,0.613941487,4.48E-08,5.70E-09,2.60E-09,41.60105,24.6801,120.70235,49.6202,28.2962,20.7285,33.47325,29.3731
PA16,212,HN,33,4,Hybrid,F2,2.682188366,0.821143321,1.861045045,2.26640709,14.5,1369.518,2870.472739,1542.398314,5.7205588,15.46337203,0,0,18,0.139656952,17.00762196,7743.675866,112.40565,88.68065,134.2129,1.239117604,0.590501889,4.58E-08,6.01E-09,2.37E-09,28.7314,16.5054,73.7698,44.3668,29.0232,15.7939,19.42783333,34.7801
PA16,213,HN,10,4,Hybrid,F2,5.598894677,1.772621564,3.826273113,2.158539188,15.5,1964.118738,2947.022014,770.206916,8.2355957,15.80275199,0,0,23,0.201693378,11.37825367,8741.979017,117.2198,96.2101,138.0486,1.209903118,0.562918428,7.35E-08,5.97E-09,3.03E-09,40.6585,24.5122,101.3769,63.4979,27.32495,17.53895,28.07988333,47.24895
PA16,214,HN,8,4,Hybrid,F2,4.260917474,1.426467947,2.834449526,1.98704046,13.5,1710.3081,2192.755661,773.6089992,7.1669739,16.72714148,0.040965024,1.445255007,21,0.166553136,11.67591159,8449.371038,107.3663,101.2057,119.3654,1.07285092,0.362211452,0.000000058,4.44E-09,2.95E-09,40.569,30.73075,122.32425,55.2846,32.9166,22.346,33.41296667,41.7371
PA16,215,HN,12,4,Hybrid,F2,4.026751407,1.286611466,2.740139941,2.129733811,17,1284.821313,4951.484221,1807.018739,6.9482427,15.54675843,0.021949882,0.801049672,28,0.177199208,13.77255007,6477.615517,99.26465,83.4565,137.6737,1.227865672,0.579972778,5.08E-08,4.72E-09,1.70E-09,26.54445,15.3277,68.2242,49.2122,18.5179,9.66305,19.62293333,19.7082
PA16,216,HN,43,4,Hybrid,F2,3.398917296,1.340979189,2.057938108,1.534653278,18.5,896.2415125,5134.912369,2495.173373,6.4842855,21.57419987,0,0,29,0.081524804,6.079498078,2931.538715,61.3402,61.1771,75.8807,1.073706556,0.364117124,1.03E-08,6.83E-10,3.48E-10,22.5894,11.9312,51.05865,34.0348,16.73345,11.71755,13.2484,20.4839
PA16,217,HN,23,4,Hybrid,F2,5.714006185,2.001945927,3.712060258,1.854226035,16.5,1576.869563,3251.542866,875.9402163,8.2838251,17.5517352,0.219372073,5.909712064,26,0.195933375,9.787146203,8004.653399,109.59515,95.31965,124.1749,1.101480976,0.419206281,6.45E-08,5.22E-09,2.57E-09,38.1257,15.94105,81.65085,48.3449,24.46615,16.30175,21.82793333,43.7784
PA16,218,HN,40,4,Hybrid,F2,4.519260783,1.460037284,3.059223499,2.095305053,17.5,1443.363988,3981.749389,1301.555571,7.5844507,18.25025577,0,0,35,0.105723684,7.241163324,2990.785628,65.185,58.8967,91.8407,1.086292407,0.390595411,1.46E-08,1.18E-09,3.39E-10,31.2769,17.03505,79.82,47.282,20.2519,15.77045,21.52956667,29.7968
PA16,219,HN,21,4,Hybrid,F2,2.852625455,0.947919868,1.904705587,2.009352955,17,958.66385,4198.384855,2204.21722,5.838028,16.1983275,0.217308104,11.40901279,24,0.106861974,11.27331306,4666.237138,83.63445,73.07995,93.8531,1.134400101,0.472086076,2.07E-08,1.43E-09,8.94E-10,24.0341,11.4917,53.11435,40.967,18.1902,9.61505,14.53425,23.44475
PA16,220,HN,15,4,Hybrid,F2,3.416917493,0.627509921,2.789407572,4.445200751,19,2093.367325,3850.623707,1380.44499,6.5007138,8.924854548,0.330639357,11.85338995,13,0.061091542,9.735549943,4953.696694,76.9647,83.5321,106.7515,1.088821879,0.395597778,1.35E-08,2.36E-09,1.01E-09,30.37005,15.8585,69.64665,62.3212,21.2832,15.8585,18.10961667,31.1022
PA16,222,HN,39,4,Hybrid,F2,2.770242922,0.729388303,2.040854619,2.798035848,13.5,1710.692988,2159.502198,1058.136223,5.6995298,11.14703234,0,0,15,0.113773284,15.59845193,7942.533247,112.7711,91.202,121.0263,1.21752631,0.570442575,0.000000036,3.72E-09,2.51E-09,34.6884,26.9099,124.2129,50.6274,33.6268,22.839,33.96695,36.85145
PA16,223,HN,29,4,Hybrid,F2,3.523457149,0.995711445,2.527745704,2.53863277,14,2209.065675,2250.069109,890.1485246,6.5747485,14.27796393,0.452676838,17.90832191,17,0.143688738,14.4307609,9034.390099,112.3246,99.9437,139.9886,1.122813836,0.454749098,5.16E-08,5.73E-09,3.33E-09,37.8202,32.44765,123.144,62.7464,35.0635,17.99015,35.14401667,45.17775
PA16,224,HN,35,4,Hybrid,F2,3.951128451,1.320844243,2.630284208,1.991365919,14.5,1378.2115,2671.312656,1015.598484,6.7876639,15.29950639,0.396790474,15.08546007,23,0.130264898,9.862245193,5798.781276,88.7184,85.9723,105.591,1.051735546,0.309776634,3.22E-08,2.92E-09,1.37E-09,35.4074,20.22725,97.274,49.8328,29.0521,16.4959,27.03853333,38.75085
PA16,225,HN,2,4,Hybrid,F2,3.656346316,1.154908477,2.501437839,2.165918675,14,1773.301663,3167.971823,1266.460343,6.6793969,16.06124201,0.309131376,12.35814743,21,0.207985089,18.00879407,10740.86218,134.9692,100.3529,148.048,1.342212944,0.667021729,8.47E-08,6.36E-09,4.41E-09,31.7073,23.7271,96.6155,53.0016,28.789,18.83965,26.17278333,43.77125
PA16,226,HN,20,4,Hybrid,F2,5.213746752,1.806440122,3.407306631,1.886199597,15.5,1651.444638,3239.587404,950.7765973,7.9897698,18.10143834,0.211054239,6.19416629,24,0.237066696,13.12341845,9989.111334,125.26535,106.4834,155.3249,1.216406227,0.569351824,0.000000105,8.30E-09,3.97E-09,36.5945,21.1474,86.9501,48.787,33.13325,18.5208,23.10116667,40.2772
PA16,227,HN,6,4,Hybrid,F2,4.094344615,1.487855273,2.606489342,1.751843334,13.5,1542.412613,2532.979733,971.797464,7.0409788,18.71697233,0.019348265,0.742311307,34,0.165446202,11.11977791,5103.58281,85.8651,76.6817,112.5391,1.151013551,0.494301732,3.62E-08,2.94E-09,1.07E-09,36.19655,25.4233,124.29785,53.8307,38.5454,21.2339,34.49536667,38.86275
PA16,228,HN,17,4,Hybrid,F2,6.488516646,1.951638226,4.536878421,2.324651342,14,2855.539538,2196.908046,484.2333962,8.9136386,15.2912095,1.448015877,31.9165678,24,0.258190237,13.22941075,10968.50228,125.9974,111.67555,153.096,1.152601303,0.496844533,0.000000115,7.54E-09,4.92E-09,51.2776,31.9714,148.6679,69.9943,32.92065,30.2942,39.76528333,47.5297
PA16,229,HN,42,4,Hybrid,F2,3.783323589,1.264961728,2.518361861,1.990860122,17.5,1156.9462,4646.592191,1845.085197,6.757477,16.75092386,0.487685695,19.3651954,18,0.135824771,10.73746091,8052.476222,107.9483,97.47535,120.0282,1.063133313,0.338438761,4.51E-08,4.58E-09,2.58E-09,26.2692,16.02225,65.5628,46.0704,22.83785,16.02225,16.5834,17.87755
PA16,230,HN,41,4,Hybrid,F2,3.8950587,1.232345449,2.662713251,2.160687374,13.5,2222.662863,2318.976926,870.9074943,6.936815,16.61133531,0.673241865,25.28405431,24,0.175429375,14.23540575,7399.4092,104.1899,92.3751,136.1687,1.114803832,0.441987965,5.67E-08,5.06E-09,2.19E-09,38.2357,28.959,117.89245,59.3192,30.65975,24.9974,31.72441667,51.25935
PA16,231,HN,24,4,Hybrid,F2,4.591905431,1.600232487,2.991672943,1.869523939,17.5,1726.2464,3715.287512,1241.876229,7.3492908,16.57109245,0.599651781,20.04402862,24,0.126354819,7.896028833,5577.454872,87.5324,83.9545,113.9719,1.069060003,0.35345707,3.16E-08,3.43E-09,1.29E-09,32.0196,18.1258,74.119,52.9087,29.85485,17.7828,18.8447,22.26225
PA16,233,HN,27,4,Hybrid,F2,2.603708642,0.750886821,1.852821821,2.467511442,12,1689.170775,1678.776301,906.0646212,5.6626443,14.78766261,0.381948161,20.6144032,14,0.112857147,15.02984793,8555.548672,112.0646,96.6548,122.3408,1.127934414,0.462498719,0.000000039,4.62E-09,2.97E-09,37.48655,27.2958,136.01515,52.0579,33.7858,24.3809,37.35876667,42.80975
PA16,234,HN,1,4,Hybrid,F2,2.681292077,0.843209296,1.838082781,2.179865413,13.5,1276.170138,2611.633964,1420.84676,5.648643,14.91689362,0.086368205,4.698820173,16,0.109423243,12.97699681,7143.915528,96.90155,92.4687,111.8174,1.068003284,0.351058222,3.19E-08,3.07E-09,2.11E-09,29.93515,17.64925,84.9285,48.2506,29.32535,17.1024,22.67165,39.9114
PA16,235,HN,3,4,Hybrid,F2,3.96424436,1.150005573,2.814238787,2.447152302,14,2045.366825,3090.648284,1098.21821,6.8643425,13.36638048,0.200875104,7.137813055,22,0.140737585,12.23799156,6690.412893,100.43565,86.61435,117.76,1.170266471,0.518467328,3.77E-08,3.09E-09,1.80E-09,34.0495,18.7377,99.8527,63.2477,31.2357,17.96005,27.38056667,41.71225
PA16,236,HN,36,4,Hybrid,F2,4.224462814,1.632134707,2.592328107,1.588305239,15,1767.022188,4487.452858,1731.051268,7.2274972,21.03002796,0.619752601,23.90718209,24,0.157359952,9.64135812,6966.650958,103.97585,88.32265,125.0447,1.174403989,0.524327639,4.61E-08,4.19E-09,1.94E-09,27.12065,18.88,85.9585,54.807,26.06995,19.09965,22.32166667,27.1348
PA16,238,HN,7,4,Hybrid,F2,3.076870005,1.182594702,1.894275303,1.601795865,15.5,984.7889,3207.062707,1693.028834,6.1528551,20.70427157,0,0,27,0.110674242,9.35859448,4269.87582,78.0637,69.5881,93.6652,1.135431958,0.473633414,1.96E-08,1.36E-09,7.54E-10,27.4235,12.47315,57.5712,39.6257,18.3463,11.1768,15.52606667,22.45655
PA16,239,HN,38,4,Hybrid,F2,4.175584311,1.277273909,2.898310403,2.269137718,15,1452.2911,2953.387328,1019.003115,7.0386698,14.25934678,0.121181796,4.181118634,22,0.170443689,13.34433343,7984.024721,107.8083,94.87995,149.6731,1.125961519,0.459582944,5.87E-08,8.24E-09,2.55E-09,35.3482,30.73785,124.03995,45.5415,32.09795,16.2601,36.1251,31.2032
PA16,240,HN,22,4,Hybrid,F2,4.972810952,1.715377174,3.257433777,1.898960664,17.5,1531.7429,5363.011436,1646.391547,7.823725,18.22338064,0.094404075,2.898111868,26,0.184999658,10.78478018,7818.987493,109.14105,90.8787,126.996,1.215332543,0.568242254,5.78E-08,4.28E-09,2.40E-09,27.8092,19.3293,79.74245,50.0447,31.32185,17.6424,20.75023333,26.0764
PA16,242,HN,44,4,Hybrid,F2,0.558708939,0.164265276,0.394443662,2.401260151,7.5,941.972275,591.2930106,1499.055675,2.5716817,13.42745021,0.010469959,2.654360939,8,0.026991493,16.43164835,3374.836723,68.7533,64.1493,72.5219,1.084711718,0.385590662,3.76E-09,5.77E-10,4.65E-10,29.1438,22.5125,102.2696,35.9198,34.7648,27.20985,25.38336667,26.22745
PA16,243,HN,37,4,Hybrid,F2,2.703316048,0.869628484,1.833687564,2.108587286,13,1294.789263,2417.316552,1318.281587,5.6508938,15.05252852,0.054643066,2.979955107,19,0.110992185,12.76317269,6114.654531,95.9901,80.6149,114.0069,1.167862967,0.516537044,2.77E-08,2.68E-09,1.50E-09,31.07785,23.0885,95.48475,44.8557,35.6921,20.99155,25.05543333,29.2965
PA16,301,LN,17,4,Hybrid,F1,4.84166829,1.727837157,3.113831133,1.802155441,14.5,1647.295463,2883.693837,926.091915,7.6333238,18.05192145,0.328386509,10.54606031,25,0.200897815,11.62712669,8790.674809,109.5239,103.0696,144.093,1.101411716,0.41913116,0.000000074,8.05E-09,3.16E-09,37.079,16.5149,66.2994,52.5381,24.3954,11.668,18.60761667,39.14285
PA16,302,LN,21,4,Hybrid,F1,3.429613373,1.01858113,2.411032243,2.367049784,17,1292.8607,3705.283194,1536.803668,6.6031365,16.64029558,0.031448551,1.304360466,22,0.162455702,15.94921571,7874.702553,108.6025,92.8293,122.2003,1.197311662,0.549806695,5.06E-08,4.04E-09,2.54E-09,28.78365,15.17485,63.1681,50.1963,26.12275,13.8437,16.56631667,39.90265
PA16,303,LN,19,4,Hybrid,F1,4.28043627,1.303151485,2.977284785,2.284680499,16.5,1745.5088,4081.932979,1371.025372,7.1949968,14.98716173,0.021569178,0.724458013,17,0.158073814,12.13011808,9306.253902,116.8243,101.4145,137.9913,1.146311964,0.48885889,6.06E-08,5.54E-09,3.48E-09,30.4742,23.8212,113.8105,54.3805,24.8935,22.01835,30.86153333,34.7259
PA16,304,LN,42,4,Hybrid,F1,2.664895946,0.855606832,1.809289114,2.114626772,14,1468.021288,2756.290003,1523.410483,5.6783136,16.02702433,0.484553877,26.78145095,18,0.112325152,13.12812705,6121.199113,98.2294,78.09065,146.8915,1.197079378,0.549545224,0.00000003,5.07E-09,1.46E-09,28.9099,18.0928,81.9215,47.3534,32.0146,19.7878,21.05865,31.0636
PA16,305,LN,27,4,Hybrid,F1,4.067018237,1.280516785,2.786501452,2.176075694,14,2383.244438,3046.321338,1093.242329,7.0399099,15.94424218,0.665651414,23.88842874,21,0.196650451,15.35711621,9650.368034,122.4164,102.3874,135.9353,1.165117811,0.51317783,7.76E-08,6.23E-09,3.73E-09,34.1269,17.65235,87.83975,51.8607,29.5067,17.70995,23.6416,45.4577
PA16,306,LN,36,4,Hybrid,F1,4.934208469,1.738553796,3.195654673,1.838110895,17.5,1174.379875,4550.060827,1423.827444,7.6821508,17.50986292,0.021093274,0.660061107,26,0.109147703,6.278074522,4228.60783,74.28375,72.39855,98.1688,1.063992574,0.341272792,2.07E-08,1.88E-09,7.40E-10,29.9038,18.23755,73.6946,42.5267,29.64435,18.23755,18.73503333,27.1312
PA16,307,LN,3,4,Hybrid,F1,4.086066756,1.018256222,3.067810534,3.012808041,13.5,2291.11845,2511.595136,818.6930412,7.2289163,14.10932756,0.534486082,17.42239542,16,0.171136618,16.80683252,11325.41799,133.4374,108.33555,156.3683,1.170442983,0.519508102,7.87E-08,9.64E-09,4.82E-09,39.43615,28.50375,109.9415,75.6327,34.97,19.1464,30.55736667,40.4748
PA16,309,LN,1,4,Hybrid,F1,5.878664885,1.997840351,3.880824534,1.942509837,15,2167.453375,2862.478558,737.5954602,8.4132831,16.99553919,0.037353436,0.962512885,20,0.253940715,12.71076116,12326.12369,132.90515,122.56165,163.5259,1.093449012,0.404499558,0.000000138,0.000000014,6.28E-09,41.5476,20.96475,91.0562,51.0522,33.99845,19.49785,23.91458333,43.47345
PA16,310,LN,26,4,Hybrid,F1,3.090789931,1.072659637,2.018130295,1.881426527,14,1247.036288,2858.480433,1416.400339,6.1095355,17.57264952,0.001960145,0.097126776,22,0.159055576,14.82814966,7689.124317,112.36875,85.22335,129.8066,1.292438446,0.633302131,4.73E-08,5.11E-09,2.21E-09,29.9821,17.38785,92.0872,46.4555,28.22305,17.38785,25.0256,30.5554
PA16,311,LN,32,4,Hybrid,F1,3.746463122,1.200214854,2.546248268,2.121493713,15,1542.841413,2973.747415,1167.893741,6.6537284,14.98604203,0.421284889,16.54531861,20,0.09274286,7.727188117,4536.16422,78.8425,77.2917,105.1543,1.069037922,0.35307941,1.82E-08,1.60E-09,8.50E-10,33.0182,19.3581,94.0586,52.4376,30.26225,16.55935,26.15621667,33.67315
PA16,312,LN,12,4,Hybrid,F1,5.559648402,1.594114635,3.965533768,2.48760891,17.5,2032.284638,4503.956375,1135.77557,8.2472988,14.40586077,0.06778503,1.709354495,23,0.25142561,15.77211604,10911.97865,136.285,103.7215,164.9345,1.312332635,0.647574752,0.00000011,7.75E-09,4.54E-09,33.4818,20.75125,85.87205,77.0867,30.67585,21.47685,21.69701667,37.76465
PA16,313,LN,15,4,Hybrid,F1,5.903269132,2.269115021,3.634154111,1.601573335,16.5,1461.297488,3599.206278,990.3835027,8.5190826,20.6743256,0.025471609,0.700895111,28,0.267942984,11.80825925,10255.28357,127.0987,99.7319,147.3319,1.283949961,0.627189152,0.000000105,7.24E-09,3.95E-09,35.8553,14.4632,75.5177,49.8593,29.69205,11.0489,21.5928,37.46105
PA16,314,LN,18,4,Hybrid,F1,4.240856608,1.584072933,2.656783675,1.677185198,16,1247.841225,3916.673626,1474.216235,7.166127,19.36965307,0.278818153,10.49457491,22,0.204524581,12.91131086,9237.561006,119.55345,101.36885,143.3202,1.201045344,0.55386194,7.56E-08,5.13E-09,3.38E-09,29.3883,17.4791,81.3515,46.0036,27.8423,14.60225,22.76801667,34.93865
PA16,316,LN,29,4,Hybrid,F1,6.170109068,2.140434299,4.029674769,1.882643522,17.5,1771.989683,3291.958066,816.9289718,10.14580446,29.86198957,0.110437269,2.740600052,38,0.288575578,13.48210396,8260.561143,108.8031959,95.85640709,139.0895912,1.152237527,0.496669385,0.000000102,6.12E-09,2.78E-09,39.47870608,25.10100338,107.9919916,62.30420946,29.85478716,16.40180068,31.02640372,39.25244426
PA16,317,LN,35,4,Hybrid,F1,5.190312653,1.724740618,3.465572035,2.009329403,14,1825.578588,2387.204078,688.8340666,7.9271554,16.75176677,0.218959624,6.318138003,22,0.183566056,10.64311086,8189.426414,110.8475,98.6317,146.7834,1.105713678,0.420240535,0.000000066,7.03E-09,2.73E-09,42.993,26.36855,121.2615,64.651,34.28495,17.89875,34.54476667,41.93615
PA16,318,LN,16,4,Hybrid,F1,5.311092734,1.616226806,3.694865927,2.286106079,18.5,1903.703025,3674.444714,994.473084,8.068609,15.54884303,0,0,27,0.190489391,11.78605564,7640.44157,103.8871,95.6037,138.3644,1.123879402,0.456399085,6.45E-08,7.60E-09,2.40E-09,35.7815,18.1068,80.71415,70.895,23.51065,16.43425,21.4931,31.9984
PA16,319,LN,39,4,Hybrid,F1,4.128008465,1.376090877,2.751917589,1.999808032,15.5,1529.555113,3581.727862,1301.538926,7.1104134,17.29575666,0.059578296,2.164973844,18,0.120760092,8.775589878,6716.150278,94.68545,92.3685,110.8199,1.080022206,0.377726888,3.47E-08,3.08E-09,1.86E-09,31.2771,17.48535,71.88035,50.0972,29.40925,15.05685,19.3656,35.1895
PA16,321,LN,8,4,Hybrid,F1,2.711354336,1.014521505,1.696832832,1.672544962,13.5,1021.103313,2590.579393,1526.714562,5.7715178,19.99181437,0.027681929,1.631388118,21,0.10487233,10.33712246,5038.901036,86.4562,73.7205,99.7584,1.13277807,0.46977638,2.28E-08,2.26E-09,1.05E-09,28.8786,22.79695,93.03555,38.5558,33.39535,16.70525,25.48286667,33.39995
PA16,322,LN,6,4,Hybrid,F1,5.028804376,1.057529271,3.971275106,3.755238948,15.5,2542.983488,2740.774532,690.1497527,7.8580566,10.10101962,0.004176098,0.1051576,17,0.123685983,11.69575034,7727.995142,97.5608,101.1011,115.7329,1.049218027,0.302684681,0.00000004,4.13E-09,2.47E-09,42.952,28.1939,124.50585,78.6562,42.95935,15.85575,36.4372,40.40075
PA16,323,LN,41,4,Hybrid,F1,2.568005825,0.717680554,1.850325271,2.578201765,15.5,1271.678688,4203.146764,2271.571831,5.5043967,12.39694607,0.020844744,1.126544869,17,0.09688285,13.49943916,5833.207866,90.1817,83.9181,100.0173,1.066637062,0.347915163,2.33E-08,2.31E-09,1.40E-09,23.6751,16.3502,65.08405,46.8135,27.88865,14.3279,16.9595,27.4708
PA16,324,LN,40,4,Hybrid,F1,5.309204768,1.108745166,4.200459602,3.788480647,17.5,2928.876675,3471.318117,826.4138798,8.103497,10.34368961,0,0,15,0.120084147,10.83063547,8103.704339,101.8564,101.8697,131.8678,1.053394259,0.31433483,4.55E-08,6.86E-09,2.72E-09,39.2515,21.0268,93.03025,84.8027,29.1459,13.0588,26.79316667,24.0686
PA16,325,LN,7,4,Hybrid,F1,3.813883151,1.368792336,2.445090815,1.786312467,14.5,1586.141488,2613.72459,1068.968308,6.8261644,18.79632478,0,0,22,0.145544698,10.6330737,6706.947421,96.539,88.89715,114.5275,1.094224594,0.405794305,4.09E-08,3.49E-09,1.80E-09,34.5122,16.98265,76.723,50.6027,34.19555,14.1113,20.95376667,39.11695
